CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,
1,170113220,MATERNITY HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,34,1,Nursing Department,[01:30-08:30 CLC Jenin Friday][08:30-15:30 CLC Jenin Friday],
1,170113220,MATERNITY HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,35,1,Nursing Department,[01:30-08:30 CLC Jenin Friday][08:30-15:30 CLC Jenin Friday],
1,170113220,MATERNITY HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,36,1,Nursing Department,[00:30-03:30 CLC Salfit Saturday][12:30-23:30 CLC Salfit Saturday],
1,170113220,MATERNITY HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,37,1,Nursing Department,[00:30-03:30 CLC Jericho Saturday][12:30-23:30 CLC Jericho Saturday],
1,170113220,MATERNITY HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,38,1,Nursing Department,[01:30-08:30 CLC Nablus Friday][08:30-15:30 CLC Nablus Friday],
1,170113230,PEDIATRIC HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,1,1,Nursing Department,[08:30-09:45 AMS-B 002 Monday Wednesday],
1,170113230,PEDIATRIC HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,2,1,Nursing Department,[13:00-14:15 PHC 102 Monday Wednesday],
1,170113230,PEDIATRIC HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,4,1,Nursing Department,[11:30-12:20 AMS-A 104 Sunday Tuesday Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,1,1,Nursing Department,[10:30-12:20 AMS-B SIM-R1 Monday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,2,1,Nursing Department,[10:30-12:20 AMS-B SIM-R1 Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,4,1,Nursing Department,[08:30-10:20 AMS-B SIM-R1 Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,5,1,Nursing Department,[13:30-15:20 AMS-B SIM-R1 Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,8,1,Nursing Department,[10:30-12:20 AMS-B SIM-R1 Sunday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,9,1,Nursing Department,[15:30-17:20 AMS-B SIM-R1 Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,2,Lab,10,1,Nursing Department,[17:30-19:20 AMS-B SIM-R1 Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,1,1,Nursing Department,[00:30-03:30 CLC Jenin Sunday][12:30-23:30 CLC Jenin Sunday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,2,1,Nursing Department,[00:30-03:30 CLC Jenin Tuesday][12:30-23:30 CLC Jenin Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,3,1,Nursing Department,[00:30-03:30 CLC Tulkarem Monday][12:30-23:30 CLC Tulkarem Monday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,4,1,Nursing Department,[00:30-03:30 CLC Tulkarem Friday][12:30-23:30 CLC Tulkarem Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,5,1,Nursing Department,[01:30-08:30 CLC Ramallah Thursday][08:30-15:30 CLC Ramallah Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,6,1,Nursing Department,[01:30-08:30 CLC Jericho Monday][08:30-15:30 CLC Jericho Monday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,7,1,Nursing Department,[01:30-08:30 CLC Tubas Wednesday][08:30-15:30 CLC Tubas Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,8,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,9,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,10,1,Nursing Department,[01:30-08:30 CLC Nablus Friday][08:30-15:30 CLC Nablus Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,11,1,Nursing Department,[00:30-03:30 CLC Tubas Saturday][12:30-23:30 CLC Tubas Saturday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,12,1,Nursing Department,[00:30-03:30 CLC Jericho Wednesday][12:30-23:30 CLC Jericho Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,13,1,Nursing Department,[01:30-08:30 CLC Tulkarem Wednesday][08:30-15:30 CLC Tulkarem Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,14,1,Nursing Department,[01:30-08:30 CLC Tulkarem Thursday][08:30-15:30 CLC Tulkarem Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,15,1,Nursing Department,[00:30-03:30 CLC Qalqilya Saturday][12:30-23:30 CLC Qalqilya Saturday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,16,1,Nursing Department,[00:30-03:30 CLC Qalqilya Tuesday][12:30-23:30 CLC Qalqilya Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,17,1,Nursing Department,[00:30-03:30 CLC Jenin Tuesday][12:30-23:30 CLC Jenin Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,18,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,19,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,20,1,Nursing Department,[01:30-08:30 CLC Jenin Sunday][08:30-15:30 CLC Jenin Sunday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,21,1,Nursing Department,[01:30-08:30 CLC Nablus Friday][08:30-15:30 CLC Nablus Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,22,1,Nursing Department,[00:30-03:30 CLC Tubas Saturday][12:30-23:30 CLC Tubas Saturday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,23,1,Nursing Department,[01:30-08:30 CLC Jenin Friday][08:30-15:30 CLC Jenin Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,24,1,Nursing Department,[00:30-03:30 CLC Alquds Friday][12:30-23:30 CLC Alquds Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,25,1,Nursing Department,[00:30-03:30 CLC Alquds Saturday][12:30-23:30 CLC Alquds Saturday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,26,1,Nursing Department,[01:30-08:30 CLC Jordan Friday][08:30-15:30 CLC Jordan Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,27,1,Nursing Department,[01:30-08:30 CLC Jordan Saturday][08:30-15:30 CLC Jordan Saturday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,28,1,Nursing Department,[00:30-03:30 CLC Jericho Thursday][12:30-23:30 CLC Jericho Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,29,1,Nursing Department,[00:30-03:30 CLC Nablus Monday][12:30-23:30 CLC Nablus Monday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,31,1,Nursing Department,[00:30-03:30 CLC Jenin Friday][12:30-23:30 CLC Jenin Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,32,1,Nursing Department,[00:30-03:30 CLC Tubas Thursday][12:30-23:30 CLC Tubas Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,33,1,Nursing Department,[01:30-08:30 CLC Tubas Friday][08:30-15:30 CLC Tubas Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,34,1,Nursing Department,[00:30-03:30 CLC Nablus Monday][12:30-23:30 CLC Nablus Monday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,35,1,Nursing Department,[00:30-03:30 CLC Nablus Tuesday][12:30-23:30 CLC Nablus Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,36,1,Nursing Department,[00:30-03:30 CLC Tulkarem Sunday][12:30-23:30 CLC Tulkarem Sunday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,37,1,Nursing Department,[01:30-08:30 CLC Nablus Friday][08:30-15:30 CLC Nablus Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,38,1,Nursing Department,[00:30-03:30 CLC Nablus Tuesday][12:30-23:30 CLC Nablus Tuesday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,39,1,Nursing Department,[01:30-08:30 CLC Jenin Friday][08:30-15:30 CLC Jenin Friday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,40,1,Nursing Department,[00:30-03:30 CLC Tubas Thursday][12:30-23:30 CLC Tubas Thursday],
1,170113240,PEDIATRIC HEALTH NURSING CLINICAL & SIMULATION,3,1,Bachelor,3,Clinic,41,1,Nursing Department,[00:30-03:30 CLC Tulkarem Sunday][12:30-23:30 CLC Tulkarem Sunday],
1,170113250,COMMUNITY & FAMILY HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,1,1,Nursing Department,[11:30-12:45 AMS-B 107 Monday Wednesday],
1,170113250,COMMUNITY & FAMILY HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,2,1,Nursing Department,[11:30-12:20 AFS 107 Sunday Tuesday Thursday],
1,170113250,COMMUNITY & FAMILY HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,3,1,Nursing Department,[09:30-10:20 AMS-B 107 Sunday Tuesday Thursday],
1,170113250,COMMUNITY & FAMILY HEALTH NURSING THEORY,3,1,Bachelor,1,Lecture,4,1,Nursing Department,[13:30-14:20 AMS-B B204 Sunday Tuesday Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,1,1,Nursing Department,[01:30-08:30 CLC Jenin Sunday][08:30-15:30 CLC Jenin Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,2,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,3,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,4,1,Nursing Department,[01:30-08:30 CLC Tubas Sunday][08:30-15:30 CLC Tubas Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,5,1,Nursing Department,[01:30-08:30 CLC Tubas Monday][08:30-15:30 CLC Tubas Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,6,1,Nursing Department,[01:30-08:30 CLC Tubas Tuesday][08:30-15:30 CLC Tubas Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,7,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,8,1,Nursing Department,[01:30-08:30 CLC Jenin Tuesday][08:30-15:30 CLC Jenin Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,9,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,10,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,11,1,Nursing Department,[01:30-08:30 CLC Tubas Wednesday][08:30-15:30 CLC Tubas Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,12,1,Nursing Department,[01:30-08:30 CLC Tubas Thursday][08:30-15:30 CLC Tubas Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,13,1,Nursing Department,[01:30-08:30 CLC Tubas Sunday][08:30-15:30 CLC Tubas Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,14,1,Nursing Department,[01:30-08:30 CLC Jenin Tuesday][08:30-15:30 CLC Jenin Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,15,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,16,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,17,1,Nursing Department,[01:30-08:30 CLC Tubas Wednesday][08:30-15:30 CLC Tubas Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,18,1,Nursing Department,[01:30-08:30 CLC Tubas Thursday][08:30-15:30 CLC Tubas Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,19,1,Nursing Department,[01:30-08:30 CLC Tubas Monday][08:30-15:30 CLC Tubas Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,20,1,Nursing Department,[01:30-08:30 CLC Tubas Tuesday][08:30-15:30 CLC Tubas Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,21,1,Nursing Department,[01:30-08:30 CLC Tulkarem Friday][08:30-15:30 CLC Tulkarem Friday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,22,1,Nursing Department,[01:30-08:30 CLC Jenin Sunday][08:30-15:30 CLC Jenin Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,23,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,24,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,25,1,Nursing Department,[01:30-08:30 CLC Tulkarem Saturday][08:30-15:30 CLC Tulkarem Saturday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,26,1,Nursing Department,[01:30-08:30 CLC Tulkarem Wednesday][08:30-15:30 CLC Tulkarem Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,27,1,Nursing Department,[01:30-08:30 CLC Nablus Saturday][08:30-15:30 CLC Nablus Saturday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,28,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,30,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,31,1,Nursing Department,[01:30-08:30 CLC Jenin Tuesday][08:30-15:30 CLC Jenin Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,32,1,Nursing Department,[01:30-08:30 CLC Tubas Sunday][08:30-15:30 CLC Tubas Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,33,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,34,1,Nursing Department,[01:30-08:30 CLC Tulkarem Tuesday][08:30-15:30 CLC Tulkarem Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,35,1,Nursing Department,[01:30-08:30 CLC Tulkarem Saturday][08:30-15:30 CLC Tulkarem Saturday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,36,1,Nursing Department,[01:30-08:30 CLC Tulkarem Thursday][08:30-15:30 CLC Tulkarem Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,37,1,Nursing Department,[01:30-08:30 CLC Jenin Tuesday][08:30-15:30 CLC Jenin Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,38,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,39,1,Nursing Department,[01:30-08:30 CLC Jenin Thursday][08:30-15:30 CLC Jenin Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,40,1,Nursing Department,[01:30-08:30 CLC Jenin Sunday][08:30-15:30 CLC Jenin Sunday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,41,1,Nursing Department,[01:30-08:30 CLC Tubas Thursday][08:30-15:30 CLC Tubas Thursday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,42,1,Nursing Department,[01:30-08:30 CLC Tubas Monday][08:30-15:30 CLC Tubas Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,43,1,Nursing Department,[01:30-08:30 CLC Jenin Wednesday][08:30-15:30 CLC Jenin Wednesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,44,1,Nursing Department,[01:30-08:30 CLC Jenin Tuesday][08:30-15:30 CLC Jenin Tuesday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,45,1,Nursing Department,[01:30-08:30 CLC Jenin Monday][08:30-15:30 CLC Jenin Monday],
1,170113260,COMMUNITY& FAMILY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,46,1,Nursing Department,[01:30-08:30 CLC Jenin Saturday][08:30-15:30 CLC Jenin Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,1,1,Nursing Department,[07:00-15:00 CLC Jenin Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,2,1,Nursing Department,[14:00-22:00 CLC Tulkarem Tuesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,3,1,Nursing Department,[14:00-22:00 CLC Salfit Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,4,1,Nursing Department,[14:00-22:00 CLC Nablus Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,5,1,Nursing Department,[14:00-22:00 CLC Jericho Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,6,1,Nursing Department,[14:00-22:00 CLC Jenin Tuesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,7,1,Nursing Department,[14:00-22:00 CLC Tubas Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,8,1,Nursing Department,[07:00-15:00 CLC Jericho Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,9,1,Nursing Department,[14:00-22:00 CLC Jenin Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,10,1,Nursing Department,[14:00-22:00 CLC Nablus Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,11,1,Nursing Department,[14:00-22:00 CLC Tubas Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,12,1,Nursing Department,[07:00-15:00 CLC Jenin Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,13,1,Nursing Department,[14:00-22:00 CLC Jenin Tuesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,14,1,Nursing Department,[14:00-22:00 CLC Tulkarem Tuesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,16,1,Nursing Department,[14:00-22:00 CLC Nablus Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,17,1,Nursing Department,[14:00-22:00 CLC Nablus Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,18,1,Nursing Department,[14:00-22:00 CLC Tubas Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,19,1,Nursing Department,[14:00-22:00 CLC Tubas Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,20,1,Nursing Department,[14:00-22:00 CLC Jericho Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,21,1,Nursing Department,[07:00-15:00 CLC Jericho Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,22,1,Nursing Department,[14:00-22:00 CLC Nablus Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,23,1,Nursing Department,[14:00-22:00 CLC Jenin Sunday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,24,1,Nursing Department,[07:00-15:00 CLC Alquds Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,25,1,Nursing Department,[07:00-15:00 CLC Alquds Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,26,1,Nursing Department,[14:00-22:00 CLC Jordan Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,27,1,Nursing Department,[14:00-22:00 CLC Jordan Saturday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,29,1,Nursing Department,[14:00-22:00 CLC Jericho Monday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,30,1,Nursing Department,[14:00-22:00 CLC Jenin Wednesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,32,1,Nursing Department,[14:00-22:00 CLC Jenin Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,33,1,Nursing Department,[14:00-22:00 CLC Tubas Sunday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,34,1,Nursing Department,[07:00-15:00 CLC Tulkarem Sunday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,35,1,Nursing Department,[07:00-15:00 CLC Tulkarem Tuesday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,36,1,Nursing Department,[14:00-22:00 CLC Tulkarem Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,37,1,Nursing Department,[07:00-15:00 CLC Nablus Friday],
1,170113270,MATERNITY HEALTH NURSING CLINICAL,2,1,Bachelor,3,Clinic,38,1,Nursing Department,[07:00-15:00 CLC Tubas Friday],
1,170113280,MATERNITY HEALTH NURSING SIMULATION,1,1,Bachelor,2,Lab,1,1,Nursing Department,[13:30-15:20 AMS-B SIM-R1 Monday],
1,170113280,MATERNITY HEALTH NURSING SIMULATION,1,1,Bachelor,2,Lab,2,1,Nursing Department,[08:30-10:20 AMS-B SIM-R2 Thursday],
1,170113280,MATERNITY HEALTH NURSING SIMULATION,1,1,Bachelor,2,Lab,3,1,Nursing Department,[13:30-15:20 AMS-B SIM-R2 Sunday],
